path,subject_id,text,best_match_colname,best_match_score,best_match_idx
"['PharmacologicSubstance', 'Etoricoxib']",<http://purl.bioontology.org/ontology/UATC/M01AH05>,PharmacologicSubstance Etoricoxib,,,
"['PharmacologicSubstance', 'Topical Products for Joint and Muscular Pain']",<http://purl.bioontology.org/ontology/UATC/M02>,PharmacologicSubstance Topical Products for Joint and Muscular Pain,,,
"['PharmacologicSubstance', 'Muscle Relaxants']",<http://purl.bioontology.org/ontology/UATC/M03>,PharmacologicSubstance Muscle Relaxants,onset_limb_type_lower-limb,0.17784616,17-94
"['PharmacologicSubstance', 'Botulinum Toxin']",<http://purl.bioontology.org/ontology/UATC/M03AX01>,PharmacologicSubstance Botulinum Toxin,,,
"['PharmacologicSubstance', 'Baclofen']",<http://purl.bioontology.org/ontology/UATC/M03BX01>,PharmacologicSubstance Baclofen,,,
"['PharmacologicSubstance', 'Tizanidine']",<http://purl.bioontology.org/ontology/UATC/M03BX02>,PharmacologicSubstance Tizanidine,,,
"['PharmacologicSubstance', 'Dantrolene']",<http://purl.bioontology.org/ontology/UATC/M03CA01>,PharmacologicSubstance Dantrolene,,,
"['PharmacologicSubstance', 'Antigout Preparations']",<http://purl.bioontology.org/ontology/UATC/M04>,PharmacologicSubstance Antigout Preparations,,,
"['PharmacologicSubstance', 'Drugs for Treatment of Bone Diseases']",<http://purl.bioontology.org/ontology/UATC/M05>,PharmacologicSubstance Drugs for Treatment of Bone Diseases,thoracic_spine_surgery_more_than_5_years,0.1640495,17-54
"['PharmacologicSubstance', 'Denosumab']",<http://purl.bioontology.org/ontology/UATC/M05BX04>,PharmacologicSubstance Denosumab,respiration_DFA_alpha2,0.23209909,6-55
"['PharmacologicSubstance', 'Other Drugs for Disorders of the Musculo-Skeletal System']",<http://purl.bioontology.org/ontology/UATC/M09>,PharmacologicSubstance Other Drugs for Disorders of the Musculo-Skeletal System,onset_limb_type_upper-right-limb,0.20901844,25-115
"['PharmacologicSubstance', 'Nervous System']",<http://purl.bioontology.org/ontology/UATC/N>,PharmacologicSubstance Nervous System,spo2_MED,0.24461836,6-78
"['PharmacologicSubstance', 'Anesthetics']",<http://purl.bioontology.org/ontology/UATC/N01>,PharmacologicSubstance Anesthetics,,,
"['PharmacologicSubstance', 'Analgesics']",<http://purl.bioontology.org/ontology/UATC/N02>,PharmacologicSubstance Analgesics,respiration_SD1,0.17038375,6-57
"['PharmacologicSubstance', 'Codeine, Combinations excl. Psycholeptics']",<http://purl.bioontology.org/ontology/UATC/N02AA59>,"PharmacologicSubstance Codeine, Combinations excl. Psycholeptics",location_right,0.26004672,14-9
"['PharmacologicSubstance', 'Acetylsalicylic Acid, Combinations excl. Psycholeptics']",<http://purl.bioontology.org/ontology/UATC/N02BA51>,"PharmacologicSubstance Acetylsalicylic Acid, Combinations excl. Psycholeptics",location_left,0.17048763,14-6
"['PharmacologicSubstance', 'Paracetamol']",<http://purl.bioontology.org/ontology/UATC/N02BE01>,PharmacologicSubstance Paracetamol,,,
"['PharmacologicSubstance', 'Cannabinoids']",<http://purl.bioontology.org/ontology/UATC/N02BG10>,PharmacologicSubstance Cannabinoids,smoking_startYear,0.15708885,25-11
"['PharmacologicSubstance', 'Zolmitriptan']",<http://purl.bioontology.org/ontology/UATC/N02CC03>,PharmacologicSubstance Zolmitriptan,,,
"['PharmacologicSubstance', 'Antiepileptics']",<http://purl.bioontology.org/ontology/UATC/N03>,PharmacologicSubstance Antiepileptics,,,
"['PharmacologicSubstance', 'Phenobarbital']",<http://purl.bioontology.org/ontology/UATC/N03AA02>,PharmacologicSubstance Phenobarbital,,,
"['PharmacologicSubstance', 'Barbexaclone']",<http://purl.bioontology.org/ontology/UATC/N03AA04>,PharmacologicSubstance Barbexaclone,,,
"['PharmacologicSubstance', 'Phenytoin']",<http://purl.bioontology.org/ontology/UATC/N03AB02>,PharmacologicSubstance Phenytoin,,,
"['PharmacologicSubstance', 'Clonazepam']",<http://purl.bioontology.org/ontology/UATC/N03AE01>,PharmacologicSubstance Clonazepam,,,
"['PharmacologicSubstance', 'Carbamazepine']",<http://purl.bioontology.org/ontology/UATC/N03AF01>,PharmacologicSubstance Carbamazepine,,,
"['PharmacologicSubstance', 'Oxcarbazepine']",<http://purl.bioontology.org/ontology/UATC/N03AF02>,PharmacologicSubstance Oxcarbazepine,,,
"['PharmacologicSubstance', 'Valproic Acid']",<http://purl.bioontology.org/ontology/UATC/N03AG01>,PharmacologicSubstance Valproic Acid,,,
"['PharmacologicSubstance', 'Vigabatrin']",<http://purl.bioontology.org/ontology/UATC/N03AG04>,PharmacologicSubstance Vigabatrin,,,
"['PharmacologicSubstance', 'Lamotrigine']",<http://purl.bioontology.org/ontology/UATC/N03AX09>,PharmacologicSubstance Lamotrigine,LDL_Cholesterol_level,0.1559342,17-33
"['PharmacologicSubstance', 'Topiramate']",<http://purl.bioontology.org/ontology/UATC/N03AX11>,PharmacologicSubstance Topiramate,eye_symptom,0.150201,12-5
"['PharmacologicSubstance', 'Gabapentin']",<http://purl.bioontology.org/ontology/UATC/N03AX12>,PharmacologicSubstance Gabapentin,,,
"['PharmacologicSubstance', 'Levetiracetam']",<http://purl.bioontology.org/ontology/UATC/N03AX14>,PharmacologicSubstance Levetiracetam,,,
"['PharmacologicSubstance', 'Pregabalin']",<http://purl.bioontology.org/ontology/UATC/N03AX16>,PharmacologicSubstance Pregabalin,,,
"['PharmacologicSubstance', 'Anti-Parkinson Drugs']",<http://purl.bioontology.org/ontology/UATC/N04>,PharmacologicSubstance Anti-Parkinson Drugs,beat_to_beat_sdaNN2,0.15530682,6-40
"['PharmacologicSubstance', 'Levodopa and Decarboxylase Inhibitor']",<http://purl.bioontology.org/ontology/UATC/N04BA02>,PharmacologicSubstance Levodopa and Decarboxylase Inhibitor,,,
"['PharmacologicSubstance', 'Amantadine']",<http://purl.bioontology.org/ontology/UATC/N04BB01>,PharmacologicSubstance Amantadine,,,
"['PharmacologicSubstance', 'Ropinirole']",<http://purl.bioontology.org/ontology/UATC/N04BC04>,PharmacologicSubstance Ropinirole,,,
"['PharmacologicSubstance', 'Pramipexole']",<http://purl.bioontology.org/ontology/UATC/N04BC05>,PharmacologicSubstance Pramipexole,,,
"['PharmacologicSubstance', 'Cabergoline']",<http://purl.bioontology.org/ontology/UATC/N04BC06>,PharmacologicSubstance Cabergoline,,,
"['PharmacologicSubstance', 'Psycholeptics']",<http://purl.bioontology.org/ontology/UATC/N05>,PharmacologicSubstance Psycholeptics,location_lower right,0.19988799,14-8
"['PharmacologicSubstance', 'Zuclopenthixol']",<http://purl.bioontology.org/ontology/UATC/N05AF05>,PharmacologicSubstance Zuclopenthixol,Q5,0.16949168,5-4
"['PharmacologicSubstance', 'Olanzapine']",<http://purl.bioontology.org/ontology/UATC/N05AH03>,PharmacologicSubstance Olanzapine,,,
"['PharmacologicSubstance', 'Quetiapine']",<http://purl.bioontology.org/ontology/UATC/N05AH04>,PharmacologicSubstance Quetiapine,param_QQ,0.15032342,19-12
"['PharmacologicSubstance', 'Paliperidone']",<http://purl.bioontology.org/ontology/UATC/N05AX13>,PharmacologicSubstance Paliperidone,,,
"['PharmacologicSubstance', 'Diazepam']",<http://purl.bioontology.org/ontology/UATC/N05BA01>,PharmacologicSubstance Diazepam,,,
"['PharmacologicSubstance', 'Bromazepam']",<http://purl.bioontology.org/ontology/UATC/N05BA08>,PharmacologicSubstance Bromazepam,,,
"['PharmacologicSubstance', 'Clobazam']",<http://purl.bioontology.org/ontology/UATC/N05BA09>,PharmacologicSubstance Clobazam,param_PM10,0.1525768,19-9
"['PharmacologicSubstance', 'Prazepam']",<http://purl.bioontology.org/ontology/UATC/N05BA11>,PharmacologicSubstance Prazepam,param_PP,0.19993418,27-11
"['PharmacologicSubstance', 'Alprazolam']",<http://purl.bioontology.org/ontology/UATC/N05BA12>,PharmacologicSubstance Alprazolam,,,
"['PharmacologicSubstance', 'Etizolam']",<http://purl.bioontology.org/ontology/UATC/N05BA19>,PharmacologicSubstance Etizolam,Triglycerides_unit,0.18059844,17-40
"['PharmacologicSubstance', 'Hypnotics and Sedatives']",<http://purl.bioontology.org/ontology/UATC/N05C>,PharmacologicSubstance Hypnotics and Sedatives,Creatinine_unit,0.18814829,17-24
"['PharmacologicSubstance', 'Flurazepam']",<http://purl.bioontology.org/ontology/UATC/N05CD01>,PharmacologicSubstance Flurazepam,,,
"['PharmacologicSubstance', 'Triazolam']",<http://purl.bioontology.org/ontology/UATC/N05CD05>,PharmacologicSubstance Triazolam,,,
"['PharmacologicSubstance', 'Brotizolam']",<http://purl.bioontology.org/ontology/UATC/N05CD09>,PharmacologicSubstance Brotizolam,,,
"['PharmacologicSubstance', 'Zolpidem']",<http://purl.bioontology.org/ontology/UATC/N05CF02>,PharmacologicSubstance Zolpidem,spo2_ZC,0.21692781,6-85
"['PharmacologicSubstance', 'Melatonin']",<http://purl.bioontology.org/ontology/UATC/N05CH01>,PharmacologicSubstance Melatonin,,,
"['PharmacologicSubstance', 'Psychoanaleptics']",<http://purl.bioontology.org/ontology/UATC/N06>,PharmacologicSubstance Psychoanaleptics,potential_value,0.23331764,14-0
"['PharmacologicSubstance', 'Amitriptyline']",<http://purl.bioontology.org/ontology/UATC/N06AA09>,PharmacologicSubstance Amitriptyline,slope,0.15691887,25-69
"['PharmacologicSubstance', 'Fluoxetine']",<http://purl.bioontology.org/ontology/UATC/N06AB03>,PharmacologicSubstance Fluoxetine,,,
"['PharmacologicSubstance', 'Citalopram']",<http://purl.bioontology.org/ontology/UATC/N06AB04>,PharmacologicSubstance Citalopram,sampleCount,0.19382833,21-9
"['PharmacologicSubstance', 'Paroxetine']",<http://purl.bioontology.org/ontology/UATC/N06AB05>,PharmacologicSubstance Paroxetine,,,
"['PharmacologicSubstance', 'Sertraline']",<http://purl.bioontology.org/ontology/UATC/N06AB06>,PharmacologicSubstance Sertraline,PM25_mean,0.18189542,0-2
"['PharmacologicSubstance', 'Escitalopram']",<http://purl.bioontology.org/ontology/UATC/N06AB10>,PharmacologicSubstance Escitalopram,,,
"['PharmacologicSubstance', 'Trazodone']",<http://purl.bioontology.org/ontology/UATC/N06AX05>,PharmacologicSubstance Trazodone,,,
"['PharmacologicSubstance', 'Mitrazapine']",<http://purl.bioontology.org/ontology/UATC/N06AX11>,PharmacologicSubstance Mitrazapine,,,
"['PharmacologicSubstance', 'Venlafaxine']",<http://purl.bioontology.org/ontology/UATC/N06AX16>,PharmacologicSubstance Venlafaxine,Creatinine_unit,0.15090781,25-24
"['PharmacologicSubstance', 'Reboxetine']",<http://purl.bioontology.org/ontology/UATC/N06AX18>,PharmacologicSubstance Reboxetine,,,
"['PharmacologicSubstance', 'Modafinil']",<http://purl.bioontology.org/ontology/UATC/N06BA07>,PharmacologicSubstance Modafinil,,,
"['PharmacologicSubstance', 'Acetylcarnitine']",<http://purl.bioontology.org/ontology/UATC/N06BX12>,PharmacologicSubstance Acetylcarnitine,,,
"['PharmacologicSubstance', 'Amitriptyline and Psycholeptics']",<http://purl.bioontology.org/ontology/UATC/N06CA01>,PharmacologicSubstance Amitriptyline and Psycholeptics,onset_limb_type_upper-lower-distal-proximal-left-right-limb,0.16528367,17-109
"['PharmacologicSubstance', 'Rivastigmine']",<http://purl.bioontology.org/ontology/UATC/N06DA03>,PharmacologicSubstance Rivastigmine,,,
"['PharmacologicSubstance', 'Other Nervous System Drugs']",<http://purl.bioontology.org/ontology/UATC/N07>,PharmacologicSubstance Other Nervous System Drugs,centre_pavia,0.2568221,14-12
"['PharmacologicSubstance', 'Naltrexone']",<http://purl.bioontology.org/ontology/UATC/N07BB04>,PharmacologicSubstance Naltrexone,,,
"['PharmacologicSubstance', 'Betahistine']",<http://purl.bioontology.org/ontology/UATC/N07CA01>,PharmacologicSubstance Betahistine,,,
"['PharmacologicSubstance', 'Cinnarizine']",<http://purl.bioontology.org/ontology/UATC/N07CA02>,PharmacologicSubstance Cinnarizine,3_rs548419688,0.22540733,20-10
"['PharmacologicSubstance', 'Flunarizine']",<http://purl.bioontology.org/ontology/UATC/N07CA03>,PharmacologicSubstance Flunarizine,,,
"['PharmacologicSubstance', 'Cinnarizine, Combinations']",<http://purl.bioontology.org/ontology/UATC/N07CA52>,"PharmacologicSubstance Cinnarizine, Combinations",frequency,0.2459568,21-10
"['PharmacologicSubstance', 'Riluzole']",<http://purl.bioontology.org/ontology/UATC/N07XX02>,PharmacologicSubstance Riluzole,,,
"['PharmacologicSubstance', 'Fampridine']",<http://purl.bioontology.org/ontology/UATC/N07XX07>,PharmacologicSubstance Fampridine,,,
"['PharmacologicSubstance', 'Antiparastic Products, Insecticides and Repllents']",<http://purl.bioontology.org/ontology/UATC/P>,"PharmacologicSubstance Antiparastic Products, Insecticides and Repllents",,,
"['PharmacologicSubstance', 'Antiprotozoals']",<http://purl.bioontology.org/ontology/UATC/P01>,PharmacologicSubstance Antiprotozoals,,,
"['PharmacologicSubstance', 'Hydroxychloroquine']",<http://purl.bioontology.org/ontology/UATC/P01BA02>,PharmacologicSubstance Hydroxychloroquine,,,
"['PharmacologicSubstance', 'Anthelmintics']",<http://purl.bioontology.org/ontology/UATC/P02>,PharmacologicSubstance Anthelmintics,,,
"['PharmacologicSubstance', 'Ectoparasiticides, incl. Scabicides, Insecticides and Repellents']",<http://purl.bioontology.org/ontology/UATC/P03>,"PharmacologicSubstance Ectoparasiticides, incl. Scabicides, Insecticides and Repellents",,,
"['PharmacologicSubstance', 'Respiratory System']",<http://purl.bioontology.org/ontology/UATC/R>,PharmacologicSubstance Respiratory System,respiration_SampEn,0.30023104,6-62
"['PharmacologicSubstance', 'Nasal Preparations']",<http://purl.bioontology.org/ontology/UATC/R01>,PharmacologicSubstance Nasal Preparations,,,
"['PharmacologicSubstance', 'Throat Preparations']",<http://purl.bioontology.org/ontology/UATC/R02>,PharmacologicSubstance Throat Preparations,,,
"['PharmacologicSubstance', 'Drugs for Obstructive Airway Diseases']",<http://purl.bioontology.org/ontology/UATC/R03>,PharmacologicSubstance Drugs for Obstructive Airway Diseases,respiration_SD2,0.18437757,6-58
"['PharmacologicSubstance', 'Cough and Cold Preparations']",<http://purl.bioontology.org/ontology/UATC/R05>,PharmacologicSubstance Cough and Cold Preparations,average_temperature_num,0.17610183,0-29
"['PharmacologicSubstance', 'Antihistamines for Systemic Use']",<http://purl.bioontology.org/ontology/UATC/R06>,PharmacologicSubstance Antihistamines for Systemic Use,,,
"['PharmacologicSubstance', 'Chlorphenamine']",<http://purl.bioontology.org/ontology/UATC/R06AB04>,PharmacologicSubstance Chlorphenamine,,,
"['PharmacologicSubstance', 'Thiethylperazine']",<http://purl.bioontology.org/ontology/UATC/R06AD03>,PharmacologicSubstance Thiethylperazine,,,
"['PharmacologicSubstance', 'Cetirizine']",<http://purl.bioontology.org/ontology/UATC/R06AE07>,PharmacologicSubstance Cetirizine,3_10505,0.19214207,20-4
"['PharmacologicSubstance', 'Other Respiratory System Products']",<http://purl.bioontology.org/ontology/UATC/R07>,PharmacologicSubstance Other Respiratory System Products,respiration_ApEn,0.27405626,6-53
"['PharmacologicSubstance', 'Sensory Organs']",<http://purl.bioontology.org/ontology/UATC/S>,PharmacologicSubstance Sensory Organs,spo2_POD,0.19951487,6-82
"['PharmacologicSubstance', 'Ophthalmologicals']",<http://purl.bioontology.org/ontology/UATC/S01>,PharmacologicSubstance Ophthalmologicals,,,
"['PharmacologicSubstance', 'Otologicals']",<http://purl.bioontology.org/ontology/UATC/S02>,PharmacologicSubstance Otologicals,,,
"['PharmacologicSubstance', 'Ophthalmologicals and Otologicals Products']",<http://purl.bioontology.org/ontology/UATC/S03>,PharmacologicSubstance Ophthalmologicals and Otologicals Products,,,
"['PharmacologicSubstance', 'Various']",<http://purl.bioontology.org/ontology/UATC/V>,PharmacologicSubstance Various,Creatinine_lower_range,0.25945103,17-22
"['PharmacologicSubstance', 'Allergens']",<http://purl.bioontology.org/ontology/UATC/V01>,PharmacologicSubstance Allergens,,,
"['PharmacologicSubstance', 'All Other Therapeutic Products']",<http://purl.bioontology.org/ontology/UATC/V03>,PharmacologicSubstance All Other Therapeutic Products,,,
"['PharmacologicSubstance', 'Calcium Folinate']",<http://purl.bioontology.org/ontology/UATC/V03AF03>,PharmacologicSubstance Calcium Folinate,,,
"['PharmacologicSubstance', 'Diagnostic Agents']",<http://purl.bioontology.org/ontology/UATC/V04>,PharmacologicSubstance Diagnostic Agents,diagnostic_delay,0.20122889,12-2
"['PharmacologicSubstance', 'General Nutrients']",<http://purl.bioontology.org/ontology/UATC/V06>,PharmacologicSubstance General Nutrients,Triglycerides_upper_range,0.24213158,25-39
"['PharmacologicSubstance', 'All Other Non-Therapeutic Products']",<http://purl.bioontology.org/ontology/UATC/V07>,PharmacologicSubstance All Other Non-Therapeutic Products,,,
"['PharmacologicSubstance', 'Contrast Media']",<http://purl.bioontology.org/ontology/UATC/V08>,PharmacologicSubstance Contrast Media,respiration_alpha1_DimRange,0.18822181,6-64
"['PharmacologicSubstance', 'Diagnostic Radiopharmaceuticals']",<http://purl.bioontology.org/ontology/UATC/V09>,PharmacologicSubstance Diagnostic Radiopharmaceuticals,,,
"['PharmacologicSubstance', 'Therapeutic Radiopharmaceuticals']",<http://purl.bioontology.org/ontology/UATC/V10>,PharmacologicSubstance Therapeutic Radiopharmaceuticals,,,
"['PharmacologicSubstance', 'Surgical Dressings']",<http://purl.bioontology.org/ontology/UATC/V20>,PharmacologicSubstance Surgical Dressings,,,
"['PharmacologicSubstance', 'Dietary Supplement']",<http://purl.obolibrary.org/obo/NCIT_C1505>,PharmacologicSubstance Dietary Supplement,Total_Cholesterol_lower_range,0.15815343,25-26
"['PharmacologicSubstance', 'Alpha-Lipoic Acid']",<http://purl.obolibrary.org/obo/NCIT_C61595>,PharmacologicSubstance Alpha-Lipoic Acid,Triglycerides_unit,0.22164805,25-40
"['PharmacologicSubstance', 'Covid-19 Vaccines']",<https://w3id.org/brainteaser/ontology/schema/J07BX03>,PharmacologicSubstance Covid-19 Vaccines,3_GT,0.16249074,20-7
"['PharmacologicSubstance', 'BG-12']",<https://w3id.org/brainteaser/ontology/schema/N07XX09>,PharmacologicSubstance BG-12,Q12,0.2103743,8-12
"['PharmacologicSubstance', 'Ecunerv']",<https://w3id.org/brainteaser/ontology/schema/ecunerv>,PharmacologicSubstance Ecunerv,beat_to_beat_hcvNN,0.30849785,6-24
"['Place', 'placeArea']",<https://w3id.org/brainteaser/ontology/schema/placeArea>,Place placeArea,,,
"['Place', 'zipCode']",<https://w3id.org/brainteaser/ontology/schema/zipCode>,Place zipCode,residence_classification_Rural Area,0.16805468,3-11
"['Place', 'zipHashed']",<https://w3id.org/brainteaser/ontology/schema/zipHashed>,Place zipHashed,,,
"['Pregnancy', 'pregnancyComplications']",<https://w3id.org/brainteaser/ontology/schema/pregnancyComplications>,Pregnancy pregnancyComplications,,,
"['Pregnancy', 'pregnancyEnd']",<https://w3id.org/brainteaser/ontology/schema/pregnancyEnd>,Pregnancy pregnancyEnd,,,
"['Pregnancy', 'pregnancyEndEvent']",<https://w3id.org/brainteaser/ontology/schema/pregnancyEndEvent>,Pregnancy pregnancyEndEvent,,,
"['Pregnancy', 'pregnancyStart']",<https://w3id.org/brainteaser/ontology/schema/pregnancyStart>,Pregnancy pregnancyStart,,,
"['Relapse', 'coexistingPregnancy']",<https://w3id.org/brainteaser/ontology/schema/coexistingPregnancy>,Relapse coexistingPregnancy,,,
"['Relapse', 'requiredMRI']",<https://w3id.org/brainteaser/ontology/schema/requiredMRI>,Relapse requiredMRI,PM25_num,0.2201415,0-1
"['Relapse', 'bowelAndBladderRelapse']",<https://w3id.org/brainteaser/ontology/schema/bowelAndBladderRelapse>,Relapse bowelAndBladderRelapse,,,
"['Relapse', 'brainstemRelapse']",<https://w3id.org/brainteaser/ontology/schema/brainsetmRelapse>,Relapse brainstemRelapse,delta_relapse_time0,0.4678631,9-0
"['Relapse', 'cerebellarRelapse']",<https://w3id.org/brainteaser/ontology/schema/cerebellarRelapse>,Relapse cerebellarRelapse,cervical_spine_surgery_last_5_years,0.25805512,17-51
"['Relapse', 'cognitiveRelapse']",<https://w3id.org/brainteaser/ontology/schema/cognitiveRelapse>,Relapse cognitiveRelapse,steps_12_am-6_am,0.22428532,6-86
"['Relapse', 'otherRelapse']",<https://w3id.org/brainteaser/ontology/schema/otherRelapse>,Relapse otherRelapse,,,
"['Relapse', 'pyramidalRelapse']",<https://w3id.org/brainteaser/ontology/schema/pyramidalRelapse>,Relapse pyramidalRelapse,,,
"['Relapse', 'relapseClinicalTherapy']",<https://w3id.org/brainteaser/ontology/schema/relapseClinicalTherapy>,Relapse relapseClinicalTherapy,,,
"['Relapse', 'relapseCortisoneTherapy']",<https://w3id.org/brainteaser/ontology/schema/relapseCortisoneTherapy>,Relapse relapseCortisoneTherapy,,,
"['Relapse', 'relapseDuration']",<https://w3id.org/brainteaser/ontology/schema/relapseDuration>,Relapse relapseDuration,,,
"['Relapse', 'relapseEnd']",<https://w3id.org/brainteaser/ontology/schema/relapseEnd>,Relapse relapseEnd,,,
"['Relapse', 'relapseHospitalAdmission']",<https://w3id.org/brainteaser/ontology/schema/relapseHospitalAdmission>,Relapse relapseHospitalAdmission,steps_12_pm-6_pm,0.16890791,6-87
"['Relapse', 'relapseImpactOnADL']",<https://w3id.org/brainteaser/ontology/schema/relapseImpactOnADL>,Relapse relapseImpactOnADL,steps_6_am-12_pm,0.16414396,6-88
"['Relapse', 'relapseRecovery']",<https://w3id.org/brainteaser/ontology/schema/relapseRecovery>,Relapse relapseRecovery,total_steps,0.15820219,6-90
"['Relapse', 'relapseSequela']",<https://w3id.org/brainteaser/ontology/schema/relapseSequela>,Relapse relapseSequela,,,
"['Relapse', 'relapseSeverity']",<https://w3id.org/brainteaser/ontology/schema/relapseSeverity>,Relapse relapseSeverity,,,
"['Relapse', 'relapseStart']",<https://w3id.org/brainteaser/ontology/schema/relapseStart>,Relapse relapseStart,,,
"['Relapse', 'sensoryRelapse']",<https://w3id.org/brainteaser/ontology/schema/sensoryRelapse>,Relapse sensoryRelapse,sensory,0.28253186,2-3
"['Relapse', 'visualRelapse']",<https://w3id.org/brainteaser/ontology/schema/visualRelapse>,Relapse visualRelapse,,,
"['Residence', 'placeLocation']",<https://w3id.org/brainteaser/ontology/schema/placeLocation>,Residence placeLocation,residence_classification_Cities,0.24646944,3-10
"['Residence', 'residenceEnd']",<https://w3id.org/brainteaser/ontology/schema/residenceEnd>,Residence residenceEnd,residence_classification_Rural Area,0.22632368,12-11
"['Residence', 'residenceStart']",<https://w3id.org/brainteaser/ontology/schema/residenceStart>,Residence residenceStart,residence_classification_Towns,0.24001077,3-12
"['Surgical Procedure Type', 'Operative Procedure on Upper Extremity']",<http://purl.bioontology.org/ontology/SNOMEDCT/107769006>,Surgical Procedure Type Operative Procedure on Upper Extremity,upper_limb_surgery_more_than_5_years,0.2583931,25-58
"['Surgical Procedure Type', 'Surgical Procedure on Lower Extremity']",<http://purl.bioontology.org/ontology/SNOMEDCT/107784002>,Surgical Procedure Type Surgical Procedure on Lower Extremity,lower_limb_surgery_last_5_years,0.25892028,25-59
"['Surgical Procedure Type', 'Cone Biopsy']",<http://purl.bioontology.org/ontology/SNOMEDCT/110469002>,Surgical Procedure Type Cone Biopsy,bulbar_subscore,0.19074295,18-4
"['Surgical Procedure Type', 'Partial Cystectomy']",<http://purl.bioontology.org/ontology/SNOMEDCT/112902005>,Surgical Procedure Type Partial Cystectomy,,,
"['Surgical Procedure Type', 'Excision of Benign Neoplasm']",<http://purl.bioontology.org/ontology/SNOMEDCT/118445002>,Surgical Procedure Type Excision of Benign Neoplasm,,,
"['Surgical Procedure Type', 'Thyroid Gland Excision']",<http://purl.bioontology.org/ontology/SNOMEDCT/13619001>,Surgical Procedure Type Thyroid Gland Excision,,,
"['Surgical Procedure Type', 'Abdominoplasty']",<http://purl.bioontology.org/ontology/SNOMEDCT/177250006>,Surgical Procedure Type Abdominoplasty,,,
"['Surgical Procedure Type', 'Operation on Abdominal Region']",<http://purl.bioontology.org/ontology/SNOMEDCT/21371007>,Surgical Procedure Type Operation on Abdominal Region,abdominal_surgery_last_5_years,0.2548277,25-61
"['Surgical Procedure Type', 'Coronary Artery Bypass Graft']",<http://purl.bioontology.org/ontology/SNOMEDCT/232717009>,Surgical Procedure Type Coronary Artery Bypass Graft,,,
"['Surgical Procedure Type', 'Percutaneous Endoscopic Gastrostomy (PEG)']",<http://purl.bioontology.org/ontology/SNOMEDCT/235159007>,Surgical Procedure Type Percutaneous Endoscopic Gastrostomy (PEG),,,
"['Surgical Procedure Type', ""Drainage of Bartholin's Abscess""]",<http://purl.bioontology.org/ontology/SNOMEDCT/236825001>,Surgical Procedure Type Drainage of Bartholin's Abscess,,,
"['Surgical Procedure Type', 'Hysterectomy']",<http://purl.bioontology.org/ontology/SNOMEDCT/236886002>,Surgical Procedure Type Hysterectomy,cervical_spine_surgery_last_5_years,0.1830684,25-51
"['Surgical Procedure Type', 'Cardioversion']",<http://purl.bioontology.org/ontology/SNOMEDCT/250980009>,Surgical Procedure Type Cardioversion,thoracic_surgery_more_than_5_years,0.23238781,17-64
"['Surgical Procedure Type', 'Removal of Acoustic Neuroma']",<http://purl.bioontology.org/ontology/SNOMEDCT/300009002>,Surgical Procedure Type Removal of Acoustic Neuroma,source_CT,0.2661299,8-14
"['Surgical Procedure Type', 'Excision of Basal Cell Carcinoma']",<http://purl.bioontology.org/ontology/SNOMEDCT/300025007>,Surgical Procedure Type Excision of Basal Cell Carcinoma,,,
"['Surgical Procedure Type', 'Head and Neck Approaches']",<http://purl.bioontology.org/ontology/SNOMEDCT/311801003>,Surgical Procedure Type Head and Neck Approaches,head_neck_surgery_more_than_5_years,0.3852566,17-68
"['Surgical Procedure Type', 'Excision of Neoplasm']",<http://purl.bioontology.org/ontology/SNOMEDCT/370612006>,Surgical Procedure Type Excision of Neoplasm,,,
"['Surgical Procedure Type', 'Cholecystectomy']",<http://purl.bioontology.org/ontology/SNOMEDCT/38102005>,Surgical Procedure Type Cholecystectomy,,,
"['Surgical Procedure Type', 'Surgical Procedure on Thorax']",<http://purl.bioontology.org/ontology/SNOMEDCT/385487005>,Surgical Procedure Type Surgical Procedure on Thorax,thoracic_spine_surgery_last_5_years,0.32775497,25-53
"['Surgical Procedure Type', 'Excision of Cyst']",<http://purl.bioontology.org/ontology/SNOMEDCT/428297005>,Surgical Procedure Type Excision of Cyst,,,
"['Surgical Procedure Type', 'Operative Procedure on Lumbosacral Spinal Structure']",<http://purl.bioontology.org/ontology/SNOMEDCT/428402007>,Surgical Procedure Type Operative Procedure on Lumbosacral Spinal Structure,lumbo_sacral_spine_surgery_more_than_5_years,0.5046257,25-56
"['Surgical Procedure Type', 'Surgical Procedure on Cervical Spine']",<http://purl.bioontology.org/ontology/SNOMEDCT/428490009>,Surgical Procedure Type Surgical Procedure on Cervical Spine,cervical_spine_surgery_more_than_5_years,0.44803947,25-52
"['Surgical Procedure Type', 'Operative Procedure on Thoracic Spinal Structure']",<http://purl.bioontology.org/ontology/SNOMEDCT/428614005>,Surgical Procedure Type Operative Procedure on Thoracic Spinal Structure,thoracic_spine_surgery_more_than_5_years,0.44298527,25-54
"['Surgical Procedure Type', 'Gastryc Bypass']",<http://purl.bioontology.org/ontology/SNOMEDCT/442338001>,Surgical Procedure Type Gastryc Bypass,lower_limb_surgery_more_than_5_years,0.17193118,17-60
"['Surgical Procedure Type', 'Insertion of Implantable Intrathecal Access System']",<http://purl.bioontology.org/ontology/SNOMEDCT/445968009>,Surgical Procedure Type Insertion of Implantable Intrathecal Access System,,,
